transaction_id,transaction_timestamp,amount,customer_id,card_id,device_id,merchant_id,ip_address,product_code,card_network,card_type,email_domain,address_id,country,fraud_label
TX_0011311,2026-01-06T13:56:55.940904+00:00,439.91,C_1031,CARD_1031_A,DEV_1031_A,M_1142,192.168.14.32,C,discover,credit,hotmail.com,ZIP_10431,US,0
TX_0011312,2026-01-06T13:58:00.201552+00:00,158.9,C_7702,CARD_7702_A,DEV_7702_A,M_0090,192.168.40.203,R,visa,credit,aol.com,ZIP_10502,US,0
TX_0011313,2026-01-06T13:58:28.289222+00:00,58.49,C_1105,CARD_1105_A,DEV_1105_A,M_0281,192.168.14.106,C,visa,debit,icloud.com,ZIP_10505,US,0
TX_0011314,2026-01-06T13:58:39.161090+00:00,39.49,C_7863,CARD_7863_A,DEV_7863_A,M_0641,198.51.100.28,C,american express,debit,yahoo.com,ZIP_10063,US,0
TX_0011315,2026-01-06T13:59:39.091356+00:00,21.45,C_7941,CARD_7941_A,DEV_7941_A,M_0280,192.168.41.192,S,discover,debit,icloud.com,ZIP_10141,US,0
TX_0011316,2026-01-06T14:00:56.014950+00:00,201.25,C_4745,CARD_4745_A,DEV_4745_A,M_0931,192.168.28.246,H,discover,debit,hotmail.com,ZIP_10545,US,0
TX_0011317,2026-01-06T14:01:18.776008+00:00,65.86,C_2875,CARD_2875_A,DEV_2875_A,M_0492,198.51.100.22,H,discover,debit,icloud.com,ZIP_10475,US,0
TX_0011318,2026-01-06T14:02:16.599927+00:00,773.98,C_0307,CARD_0307_A,DEV_NEW_C_0307_158,M_0413,172.28.17.117,R,discover,debit,aol.com,ZIP_10307,US,0
TX_0011319,2026-01-06T14:04:28.314047+00:00,35.34,C_6737,CARD_6737_A,DEV_6737_A,M_1084,192.168.36.238,C,discover,credit,yahoo.com,ZIP_10137,US,0
TX_0011320,2026-01-06T14:05:11.730873+00:00,88.03,C_4601,CARD_4601_A,DEV_4601_A,M_0025,198.51.100.46,W,discover,credit,yahoo.com,ZIP_10401,US,0
TX_0011321,2026-01-06T14:05:47.178023+00:00,87.45,C_1397,CARD_1397_A,DEV_1397_A,M_0885,192.168.15.148,C,mastercard,debit,hotmail.com,ZIP_10197,US,0
TX_0011322,2026-01-06T14:06:39.095675+00:00,171.46,C_0845,CARD_0845_A,DEV_0845_A,M_0063,172.24.1.18,S,visa,debit,icloud.com,ZIP_10245,US,0
TX_0011323,2026-01-06T14:06:45.801204+00:00,93.51,C_2220,CARD_2220_A,DEV_2220_A,M_0249,192.168.18.221,R,mastercard,credit,icloud.com,ZIP_10420,US,0
TX_0011324,2026-01-06T14:07:16.641061+00:00,179.61,C_0954,CARD_0954_A,DEV_0954_A,M_1145,192.168.13.205,S,discover,credit,icloud.com,ZIP_10354,CA,0
TX_0011325,2026-01-06T14:07:35.814562+00:00,98.73,C_0445,CARD_0445_A,DEV_HOUSEHOLD_0125,M_1026,192.168.11.196,R,mastercard,debit,icloud.com,ZIP_10445,US,0
TX_0011326,2026-01-06T14:09:30.928505+00:00,575.39,C_1594,CARD_1594_A,DEV_1594_B,M_0953,192.168.16.95,W,mastercard,debit,icloud.com,ZIP_10394,US,0
TX_0011327,2026-01-06T14:09:31.703273+00:00,69.42,C_5802,CARD_5802_B,DEV_5802_A,M_0011,192.168.33.53,H,american express,credit,gmail.com,ZIP_10402,US,0
TX_0011328,2026-01-06T14:09:39.578965+00:00,313.44,C_2338,CARD_2338_A,DEV_2338_A,M_0870,192.168.19.89,R,discover,credit,hotmail.com,ZIP_10538,US,0
TX_0011329,2026-01-06T14:10:14.394057+00:00,36.8,C_3719,CARD_3719_A,DEV_3719_A,M_0771,192.168.24.220,W,mastercard,debit,yahoo.com,ZIP_10119,US,0
TX_0011330,2026-01-06T14:10:24.190847+00:00,60.87,C_5117,CARD_5117_A,DEV_5117_A,M_0503,192.168.30.118,R,mastercard,debit,outlook.com,ZIP_10317,US,0
TX_0011331,2026-01-06T14:11:55.502446+00:00,83.71,C_2494,CARD_2494_A,,M_0831,172.24.1.3,R,mastercard,credit,icloud.com,ZIP_10094,US,0
TX_0011332,2026-01-06T14:11:55.546915+00:00,24.92,C_2952,CARD_2952_A,DEV_2952_A,M_0980,192.168.21.203,R,american express,credit,hotmail.com,ZIP_10552,US,0
TX_0011333,2026-01-06T14:12:05.056395+00:00,894.65,C_5712,CARD_5712_A,DEV_5712_A,M_0268,192.168.32.213,C,american express,credit,yahoo.com,ZIP_10312,US,0
TX_0011334,2026-01-06T14:12:31.973736+00:00,109.81,C_0005,CARD_0005_A,,M_0920,192.168.10.6,C,discover,debit,outlook.com,ZIP_10005,US,0
TX_0011335,2026-01-06T14:12:41.075665+00:00,64.02,C_2018,CARD_2018_A,DEV_2018_A,M_0140,198.51.100.27,C,mastercard,debit,icloud.com,ZIP_10218,US,0
TX_0011336,2026-01-06T14:13:17.767640+00:00,178.59,C_3711,CARD_3711_A,DEV_3711_A,M_1015,198.51.100.50,R,discover,debit,outlook.com,ZIP_10111,US,0
TX_0011337,2026-01-06T14:14:26.884037+00:00,122.18,C_6583,CARD_6583_A,,M_0465,192.168.36.84,H,american express,credit,aol.com,ZIP_10583,US,0
TX_0011338,2026-01-06T14:15:00.328470+00:00,141.97,C_6583,CARD_6583_A,DEV_6583_A,M_0348,172.28.18.105,S,american express,credit,aol.com,ZIP_10583,US,0
TX_0011339,2026-01-06T14:15:10.978443+00:00,549.38,C_1366,CARD_1366_A,DEV_1366_A,M_0982,192.168.15.117,H,mastercard,debit,aol.com,ZIP_10166,US,0
TX_0011340,2026-01-06T14:15:16.890805+00:00,82.42,C_0227,CARD_0227_A,DEV_HOUSEHOLD_0227,M_0686,192.168.10.228,C,discover,debit,gmail.com,ZIP_10227,US,0
TX_0011341,2026-01-06T14:15:42.525879+00:00,0.99,C_3997,CARD_3997_A,DEV_NEW_C_3997_036,M_0551,192.168.25.248,C,american express,credit,yahoo.com,ZIP_10397,US,0
TX_0011342,2026-01-06T14:17:35.501502+00:00,102.57,C_0192,CARD_0192_A,DEV_0192_B,M_1019,198.51.100.51,S,american express,debit,aol.com,ZIP_10192,US,0
TX_0011343,2026-01-06T14:17:40.062681+00:00,7.26,C_7203,CARD_7203_A,DEV_7203_A,M_0259,192.168.38.204,H,visa,credit,outlook.com,ZIP_10003,US,0
TX_0011344,2026-01-06T14:18:29.128695+00:00,42.21,C_1772,CARD_1772_A,DEV_1772_A,M_0481,192.168.17.23,R,american express,debit,outlook.com,ZIP_10572,US,0
TX_0011345,2026-01-06T14:18:42.940463+00:00,247.86,C_4519,CARD_4519_A,DEV_RESIDENTIAL_198,M_0048,172.16.32.10,W,discover,debit,icloud.com,ZIP_10319,US,1
TX_0011346,2026-01-06T14:18:50.051466+00:00,76.63,C_2610,CARD_2610_A,DEV_2610_A,M_1025,192.168.20.111,S,american express,credit,gmail.com,ZIP_10210,US,0
TX_0011347,2026-01-06T14:20:22.759795+00:00,103.68,C_1806,CARD_1806_A,DEV_1806_A,M_0917,172.24.1.47,R,american express,debit,outlook.com,ZIP_10006,US,0
TX_0011348,2026-01-06T14:21:22.826460+00:00,48.69,C_1673,CARD_1673_A,DEV_1673_A,M_0997,192.168.16.174,W,discover,credit,aol.com,ZIP_10473,US,0
TX_0011349,2026-01-06T14:21:59.217602+00:00,48.65,C_7869,CARD_7869_B,DEV_7869_A,M_0844,192.168.41.120,W,visa,debit,gmail.com,ZIP_10069,US,0
TX_0011350,2026-01-06T14:23:33.142433+00:00,77.28,C_3447,CARD_3447_A,DEV_3447_A,M_0872,192.168.23.198,C,discover,debit,aol.com,ZIP_10447,US,0
TX_0011351,2026-01-06T14:25:39.179161+00:00,512.9,C_5031,CARD_5031_A,DEV_5031_A,M_0179,192.168.30.32,W,mastercard,debit,outlook.com,ZIP_10231,US,0
TX_0011352,2026-01-06T14:25:53.839880+00:00,37.42,C_3710,CARD_3710_A,DEV_3710_A,M_0571,192.168.24.211,S,american express,credit,gmail.com,ZIP_10110,US,0
TX_0011353,2026-01-06T14:26:15.428112+00:00,59.39,C_7517,CARD_7517_A,,M_0832,198.51.100.8,W,visa,debit,gmail.com,ZIP_10317,US,0
TX_0011354,2026-01-06T14:26:23.873259+00:00,107.39,C_4887,CARD_4887_A,DEV_4887_A,M_0722,192.168.29.138,W,mastercard,debit,outlook.com,ZIP_10087,US,0
TX_0011355,2026-01-06T14:27:01.706907+00:00,102.56,C_6919,CARD_6919_A,DEV_6919_A,M_1109,192.168.37.170,H,american express,debit,outlook.com,ZIP_10319,US,0
TX_0011356,2026-01-06T14:27:07.353515+00:00,61.78,C_4598,CARD_4598_B,DEV_4598_A,M_1139,192.168.28.99,W,discover,debit,hotmail.com,ZIP_10398,US,0
TX_0011357,2026-01-06T14:29:08.192282+00:00,50.05,C_5993,CARD_5993_A,,M_0932,192.168.33.244,C,discover,debit,gmail.com,ZIP_10593,US,0
TX_0011358,2026-01-06T14:29:16.426501+00:00,100.96,C_6227,CARD_6227_A,DEV_6227_A,M_0515,192.168.34.228,C,discover,credit,outlook.com,ZIP_10227,US,0
TX_0011359,2026-01-06T14:29:20.613269+00:00,2873.94,C_7928,CARD_7928_A,DEV_7928_A,M_0089,192.168.41.179,W,american express,debit,outlook.com,ZIP_10128,US,0
TX_0011360,2026-01-06T14:29:34.820000+00:00,133.92,C_6177,CARD_6177_A,DEV_6177_A,M_0659,192.168.34.178,C,discover,debit,icloud.com,ZIP_10177,US,0
TX_0011361,2026-01-06T14:31:16.439958+00:00,121.85,C_6983,CARD_6983_A,DEV_6983_A,M_0642,192.168.37.234,W,mastercard,debit,yahoo.com,ZIP_10383,US,0
TX_0011362,2026-01-06T14:32:03.601007+00:00,9.99,C_5485,CARD_5485_A,DEV_5485_A,M_0556,198.51.100.43,H,discover,credit,hotmail.com,ZIP_10085,US,0
TX_0011363,2026-01-06T14:32:53.193363+00:00,3033.82,C_7514,CARD_7514_A,DEV_7514_A,M_0607,192.168.40.15,R,discover,debit,outlook.com,ZIP_10314,US,0
TX_0011364,2026-01-06T14:33:18.883796+00:00,88.01,C_0319,CARD_0319_A,DEV_HOUSEHOLD_0319,M_0874,192.168.11.70,H,discover,debit,outlook.com,ZIP_10319,US,0
TX_0011365,2026-01-06T14:33:21.022312+00:00,52.07,C_1933,CARD_1933_A,DEV_1933_B,M_1138,192.168.17.184,S,discover,debit,icloud.com,ZIP_10133,US,0
TX_0011366,2026-01-06T14:34:25.062537+00:00,145.8,C_0116,CARD_0116_A,DEV_HOUSEHOLD_0116,M_0520,192.168.10.117,S,discover,debit,icloud.com,ZIP_10116,US,0
TX_0011367,2026-01-06T14:34:30.508187+00:00,100.95,C_1010,CARD_1010_A,DEV_1010_A,M_0530,192.168.14.11,C,discover,debit,yahoo.com,ZIP_10410,US,0
TX_0011368,2026-01-06T14:35:35.118144+00:00,48.49,C_5404,CARD_5404_A,DEV_5404_A,M_0348,192.168.31.155,S,american express,credit,gmail.com,ZIP_10004,US,0
TX_0011369,2026-01-06T14:35:50.454789+00:00,180.63,C_1938,CARD_1938_A,DEV_1938_A,M_0608,192.168.17.189,R,american express,debit,gmail.com,ZIP_10138,US,0
TX_0011370,2026-01-06T14:36:45.106696+00:00,75.21,C_6267,CARD_6267_A,DEV_6267_A,M_1014,192.168.35.18,W,american express,credit,gmail.com,ZIP_10267,US,0
TX_0011371,2026-01-06T14:36:57.829417+00:00,57.16,C_6229,CARD_6229_A,DEV_6229_A,M_0466,192.168.34.230,C,american express,credit,icloud.com,ZIP_10229,US,0
TX_0011372,2026-01-06T14:38:23.062537+00:00,45.89,C_0116,CARD_0116_A,DEV_HOUSEHOLD_0116,M_0242,192.168.10.117,R,discover,debit,icloud.com,ZIP_10116,US,0
TX_0011373,2026-01-06T14:39:41.012096+00:00,42.62,C_0749,CARD_0749_A,DEV_0749_A,M_0264,192.168.12.250,R,visa,debit,outlook.com,ZIP_10149,US,0
TX_0011374,2026-01-06T14:41:02.425635+00:00,116.3,C_3498,CARD_3498_A,DEV_3498_A,M_0121,192.168.23.249,C,discover,debit,aol.com,ZIP_10498,US,0
TX_0011375,2026-01-06T14:41:48.106696+00:00,50.66,C_6267,CARD_6267_A,DEV_6267_A,M_1109,192.168.35.18,H,american express,credit,gmail.com,ZIP_10267,US,0
TX_0011376,2026-01-06T14:42:13.601399+00:00,154.05,C_3180,CARD_3180_A,DEV_3180_A,M_0889,198.51.100.44,H,mastercard,credit,hotmail.com,ZIP_10180,US,0
TX_0011377,2026-01-06T14:44:45.332999+00:00,37.91,C_6530,CARD_6530_A,,M_0424,198.51.100.22,W,visa,debit,gmail.com,ZIP_10530,GB,0
TX_0011378,2026-01-06T14:45:44.436033+00:00,797.26,C_3354,CARD_3354_A,DEV_3354_A,M_1089,192.168.23.105,R,american express,debit,icloud.com,ZIP_10354,US,0
TX_0011379,2026-01-06T14:45:50.321320+00:00,105.54,C_6557,CARD_6557_B,DEV_6557_A,M_1192,192.168.36.58,C,american express,credit,outlook.com,ZIP_10557,US,0
TX_0011380,2026-01-06T14:46:48.147202+00:00,128.24,C_4474,CARD_4474_A,DEV_4474_A,M_1187,192.168.27.225,R,discover,debit,gmail.com,ZIP_10274,US,0
TX_0011381,2026-01-06T14:46:50.249360+00:00,128.19,C_1237,CARD_1237_A,DEV_1237_A,M_1037,192.168.14.238,H,discover,debit,hotmail.com,ZIP_10037,US,0
TX_0011382,2026-01-06T14:47:54.576591+00:00,130.74,C_2832,CARD_2832_A,DEV_2832_A,M_0286,192.168.21.83,C,american express,debit,hotmail.com,ZIP_10432,US,0
TX_0011383,2026-01-06T14:49:10.610858+00:00,36.17,C_3111,CARD_3111_A,DEV_3111_A,M_0662,192.168.22.112,W,discover,debit,icloud.com,ZIP_10111,US,0
TX_0011384,2026-01-06T14:49:28.221968+00:00,76.3,C_5234,CARD_5234_A,DEV_5234_A,M_0534,192.168.30.235,H,discover,credit,icloud.com,ZIP_10434,US,0
TX_0011385,2026-01-06T14:49:36.032807+00:00,32.04,C_1370,CARD_1370_A,DEV_1370_A,M_0985,192.168.15.121,S,visa,debit,icloud.com,ZIP_10170,US,0
TX_0011386,2026-01-06T14:51:34.874175+00:00,616.13,C_5148,CARD_5148_A,DEV_5148_A,M_0449,192.168.30.149,W,discover,debit,aol.com,ZIP_10348,US,0
TX_0011387,2026-01-06T14:51:40.260246+00:00,457.45,C_7703,CARD_7703_A,DEV_RESIDENTIAL_358,M_0230,172.16.6.133,W,visa,credit,outlook.com,ZIP_10503,US,1
TX_0011388,2026-01-06T14:52:20.606161+00:00,4.99,C_7764,CARD_7764_A,DEV_7764_A,M_0256,192.168.41.15,H,mastercard,debit,hotmail.com,ZIP_10564,US,0
TX_0011389,2026-01-06T14:53:35.517833+00:00,243.99,C_7431,CARD_7431_A,,M_0612,172.16.7.149,W,mastercard,debit,gmail.com,ZIP_10231,RU,1
TX_0011390,2026-01-06T14:53:43.787871+00:00,19.97,C_4685,CARD_4685_A,DEV_4685_A,M_0001,192.168.28.186,W,mastercard,debit,hotmail.com,ZIP_10485,US,0
TX_0011391,2026-01-06T14:53:58.534544+00:00,31.45,C_5547,CARD_5547_A,DEV_NEW_C_5547_123,M_0132,172.24.1.20,C,mastercard,debit,icloud.com,ZIP_10147,US,0
TX_0011392,2026-01-06T14:54:07.374820+00:00,2425.75,C_2010,CARD_2010_A,DEV_2010_A,M_0221,192.168.18.11,C,discover,debit,icloud.com,ZIP_10210,US,0
TX_0011393,2026-01-06T14:54:49.129175+00:00,72.73,C_2760,CARD_2760_A,DEV_2760_A,M_0035,192.168.21.11,R,discover,credit,aol.com,ZIP_10360,US,0
TX_0011394,2026-01-06T14:55:13.190485+00:00,46.15,C_5106,CARD_5106_A,DEV_5106_A,M_0702,192.168.30.107,R,mastercard,debit,aol.com,ZIP_10306,US,0
TX_0011395,2026-01-06T14:55:16.951501+00:00,144.65,C_1010,CARD_1010_A,DEV_1010_A,M_0972,192.168.14.11,H,discover,debit,yahoo.com,ZIP_10410,US,0
TX_0011396,2026-01-06T14:55:25.824791+00:00,52.0,C_4017,CARD_4017_A,DEV_4017_A,M_0492,172.28.13.27,H,discover,debit,gmail.com,ZIP_10417,US,0
TX_0011397,2026-01-06T14:57:04.560903+00:00,88.09,C_5271,CARD_5271_A,DEV_5271_A,M_0940,192.168.31.22,H,visa,debit,yahoo.com,ZIP_10471,US,0
TX_0011398,2026-01-06T14:58:28.924831+00:00,65.46,C_4886,CARD_4886_A,DEV_4886_A,M_0763,172.24.1.21,H,american express,debit,icloud.com,ZIP_10086,US,0
TX_0011399,2026-01-06T14:58:41.467636+00:00,72.29,C_3853,CARD_3853_A,DEV_3853_A,M_0158,192.168.25.104,C,discover,debit,yahoo.com,ZIP_10253,US,0
TX_0011400,2026-01-06T14:58:55.372739+00:00,105.39,C_5616,CARD_5616_A,DEV_5616_A,M_0662,192.168.32.117,W,mastercard,credit,hotmail.com,ZIP_10216,US,0
TX_0011401,2026-01-06T14:58:56.264314+00:00,443.59,C_1399,CARD_1399_B,DEV_1399_B,M_0729,192.168.15.150,R,mastercard,debit,yahoo.com,ZIP_10199,US,0
TX_0011402,2026-01-06T14:59:06.971230+00:00,112.12,C_5633,CARD_5633_A,DEV_5633_B,M_0861,192.168.32.134,H,discover,debit,outlook.com,ZIP_10233,US,0
TX_0011403,2026-01-06T15:00:05.288514+00:00,10.8,C_6633,CARD_6633_A,DEV_NEW_C_6633_989,M_0488,192.168.36.134,S,american express,debit,icloud.com,ZIP_10033,US,0
TX_0011404,2026-01-06T15:00:55.020982+00:00,20.3,C_5601,CARD_5601_A,,M_0375,192.168.32.102,H,mastercard,debit,outlook.com,ZIP_10201,US,0
TX_0011405,2026-01-06T15:01:22.486876+00:00,86.03,C_3899,CARD_3899_A,DEV_3899_A,M_0297,192.168.25.150,W,american express,debit,hotmail.com,ZIP_10299,US,0
TX_0011406,2026-01-06T15:01:42.951501+00:00,53.28,C_1010,CARD_1010_A,DEV_1010_A,M_0216,192.168.14.11,C,discover,debit,yahoo.com,ZIP_10410,US,0
TX_0011407,2026-01-06T15:01:59.796874+00:00,53.28,C_4418,CARD_4418_A,DEV_4418_A,M_0257,192.168.27.169,R,visa,debit,outlook.com,ZIP_10218,US,0
TX_0011408,2026-01-06T15:03:08.606405+00:00,61.97,C_7316,CARD_7316_A,DEV_7316_A,M_1048,192.168.39.67,W,visa,credit,hotmail.com,ZIP_10116,US,0
TX_0011409,2026-01-06T15:03:37.292629+00:00,87.48,C_5914,CARD_5914_A,DEV_5914_A,M_0094,192.168.33.165,C,visa,debit,outlook.com,ZIP_10514,US,0
TX_0011410,2026-01-06T15:04:13.469200+00:00,83.91,C_5143,CARD_5143_A,DEV_5143_A,M_0855,192.168.30.144,R,american express,debit,gmail.com,ZIP_10343,US,0
TX_0011411,2026-01-06T15:04:22.975912+00:00,167.1,C_6995,CARD_6995_A,DEV_6995_A,M_0675,192.168.37.246,H,american express,credit,icloud.com,ZIP_10395,US,0
TX_0011412,2026-01-06T15:04:57.633694+00:00,62.39,C_5605,CARD_5605_A,DEV_5605_A,M_0358,172.24.1.18,S,mastercard,debit,icloud.com,ZIP_10205,US,0
TX_0011413,2026-01-06T15:05:15.334550+00:00,182.56,C_1047,CARD_1047_A,DEV_1047_A,M_0137,192.168.14.48,H,visa,debit,outlook.com,ZIP_10447,US,0
TX_0011414,2026-01-06T15:05:21.736116+00:00,122.0,C_3676,CARD_3676_A,DEV_3676_A,M_0593,192.168.24.177,C,visa,debit,hotmail.com,ZIP_10076,US,0
TX_0011415,2026-01-06T15:05:58.121957+00:00,177.55,C_5242,CARD_5242_A,DEV_5242_A,M_0152,192.168.30.243,S,mastercard,credit,hotmail.com,ZIP_10442,US,0
TX_0011416,2026-01-06T15:06:30.443381+00:00,126.34,C_4499,CARD_4499_A,DEV_4499_A,M_0147,192.168.27.250,S,discover,debit,icloud.com,ZIP_10299,US,0
TX_0011417,2026-01-06T15:07:08.344970+00:00,120.71,C_0102,CARD_0102_A,DEV_HOUSEHOLD_0102,M_0798,192.168.10.103,S,american express,debit,aol.com,ZIP_10102,US,0
TX_0011418,2026-01-06T15:07:36.776759+00:00,129.48,C_3429,CARD_3429_A,DEV_3429_A,M_0053,192.168.23.180,S,discover,credit,icloud.com,ZIP_10429,US,0
TX_0011419,2026-01-06T15:07:53.715098+00:00,31.09,C_1833,CARD_1833_A,DEV_1833_A,M_1067,198.51.100.24,H,american express,debit,icloud.com,ZIP_10033,US,0
TX_0011420,2026-01-06T15:08:28.681972+00:00,28.46,C_3488,CARD_3488_A,DEV_3488_A,M_1107,192.168.23.239,R,mastercard,debit,icloud.com,ZIP_10488,US,0
TX_0011421,2026-01-06T15:08:32.526990+00:00,55.25,C_5958,CARD_5958_A,DEV_5958_A,M_0182,192.168.33.209,H,mastercard,debit,icloud.com,ZIP_10558,US,0
TX_0011422,2026-01-06T15:10:32.529074+00:00,85.48,C_0611,CARD_0611_A,DEV_HOUSEHOLD_0291,M_0374,172.24.1.23,C,mastercard,credit,aol.com,ZIP_10011,US,0
TX_0011423,2026-01-06T15:10:58.765208+00:00,34.67,C_6203,CARD_6203_A,DEV_6203_A,M_0793,192.168.34.204,H,mastercard,debit,aol.com,ZIP_10203,US,0
TX_0011424,2026-01-06T15:11:02.654234+00:00,98.89,C_7801,CARD_7801_B,DEV_7801_A,M_0607,192.168.41.52,R,mastercard,credit,yahoo.com,ZIP_10001,US,0
TX_0011425,2026-01-06T15:11:18.498840+00:00,2570.24,C_7241,CARD_7241_A,DEV_7241_A,M_0496,192.168.38.242,R,discover,debit,icloud.com,ZIP_10041,US,0
TX_0011426,2026-01-06T15:12:04.256077+00:00,54.79,C_4562,CARD_4562_A,,M_0163,172.24.1.42,R,mastercard,debit,aol.com,ZIP_10362,US,0
TX_0011427,2026-01-06T15:12:12.243663+00:00,68.71,C_7389,CARD_7389_A,DEV_7389_A,M_0127,192.168.39.140,H,mastercard,debit,gmail.com,ZIP_10189,US,0
TX_0011428,2026-01-06T15:12:54.061306+00:00,34.54,C_0380,CARD_0380_A,DEV_HOUSEHOLD_0060,M_0175,192.168.11.131,C,visa,debit,yahoo.com,ZIP_10380,US,0
TX_0011429,2026-01-06T15:12:56.828876+00:00,62.5,C_0175,CARD_0175_A,DEV_HOUSEHOLD_0175,M_0612,172.24.1.20,C,mastercard,debit,yahoo.com,ZIP_10175,US,0
TX_0011430,2026-01-06T15:13:05.038248+00:00,36.37,C_1432,CARD_1432_A,DEV_NEW_C_1432_525,M_0265,192.168.15.183,R,discover,debit,gmail.com,ZIP_10232,GB,0
TX_0011431,2026-01-06T15:13:16.337657+00:00,64.4,C_7255,CARD_7255_A,DEV_7255_A,M_0666,192.168.39.6,C,discover,debit,hotmail.com,ZIP_10055,GB,0
TX_0011432,2026-01-06T15:14:50.651533+00:00,124.08,C_2084,CARD_2084_A,,M_0976,192.168.18.85,W,mastercard,debit,yahoo.com,ZIP_10284,US,0
TX_0011433,2026-01-06T15:15:07.614138+00:00,1578.36,C_5621,CARD_5621_A,DEV_5621_A,M_0956,192.168.32.122,W,mastercard,debit,yahoo.com,ZIP_10221,US,0
TX_0011434,2026-01-06T15:15:08.888343+00:00,89.72,C_7754,CARD_7754_A,DEV_7754_B,M_0518,192.168.41.5,W,visa,debit,yahoo.com,ZIP_10554,US,0
TX_0011435,2026-01-06T15:15:09.489611+00:00,119.71,C_4052,CARD_4052_A,DEV_4052_A,M_1055,198.51.100.49,S,american express,debit,hotmail.com,ZIP_10452,US,0
TX_0011436,2026-01-06T15:15:10.243663+00:00,71.14,C_7389,CARD_7389_A,DEV_7389_A,M_1094,192.168.39.140,S,mastercard,debit,gmail.com,ZIP_10189,US,0
TX_0011437,2026-01-06T15:15:36.413497+00:00,315.8,C_6255,CARD_6255_A,DEV_6255_A,M_0621,192.168.35.6,W,american express,debit,hotmail.com,ZIP_10255,US,0
TX_0011438,2026-01-06T15:16:25.331231+00:00,117.1,C_7132,CARD_7132_A,DEV_7132_A,M_0141,198.51.100.26,W,american express,debit,outlook.com,ZIP_10532,US,0
TX_0011439,2026-01-06T15:16:39.456872+00:00,41.34,C_7033,CARD_7033_A,DEV_7033_A,M_0908,192.168.38.34,W,discover,credit,icloud.com,ZIP_10433,US,0
TX_0011440,2026-01-06T15:17:03.450504+00:00,169.55,C_6811,CARD_6811_A,DEV_6811_A,M_0225,172.28.9.26,C,mastercard,debit,hotmail.com,ZIP_10211,US,0
TX_0011441,2026-01-06T15:17:08.900808+00:00,115.78,C_7216,CARD_7216_A,DEV_7216_A,M_0453,192.168.38.217,R,visa,credit,gmail.com,ZIP_10016,US,0
TX_0011442,2026-01-06T15:17:23.027954+00:00,76.52,C_4649,CARD_4649_A,,M_0630,192.168.28.150,H,visa,debit,hotmail.com,ZIP_10449,US,0
TX_0011443,2026-01-06T15:17:23.181193+00:00,5.0,C_7317,CARD_7317_A,DEV_7317_A,M_0080,192.168.39.68,C,american express,debit,gmail.com,ZIP_10117,US,0
TX_0011444,2026-01-06T15:18:24.355440+00:00,91.82,C_2281,CARD_2281_A,DEV_2281_B,M_0050,192.168.19.32,R,mastercard,debit,hotmail.com,ZIP_10481,US,0
TX_0011445,2026-01-06T15:18:58.725659+00:00,94.01,C_3804,CARD_3804_A,DEV_3804_A,M_0133,192.168.25.55,H,mastercard,debit,aol.com,ZIP_10204,US,0
TX_0011446,2026-01-06T15:19:13.413497+00:00,13.52,C_6255,CARD_6255_A,DEV_6255_A,M_0978,192.168.35.6,R,american express,debit,hotmail.com,ZIP_10255,US,0
TX_0011447,2026-01-06T15:20:04.111313+00:00,78.04,C_3248,CARD_3248_A,DEV_NEW_C_3248_226,M_0674,198.51.100.3,H,discover,debit,yahoo.com,ZIP_10248,US,0
TX_0011448,2026-01-06T15:20:04.181359+00:00,668.25,C_6707,CARD_6707_A,DEV_6707_A,M_0384,198.51.100.16,H,discover,credit,outlook.com,ZIP_10107,US,0
TX_0011449,2026-01-06T15:20:17.682659+00:00,43.71,C_0909,CARD_0909_A,DEV_0909_B,M_1059,192.168.13.160,H,american express,debit,icloud.com,ZIP_10309,US,0
TX_0011450,2026-01-06T15:21:51.138698+00:00,56.96,C_3977,CARD_3977_A,DEV_3977_A,M_0676,192.168.25.228,W,american express,debit,aol.com,ZIP_10377,US,0
TX_0011451,2026-01-06T15:22:01.331231+00:00,23.18,C_7132,CARD_7132_A,DEV_7132_A,M_0789,198.51.100.26,C,american express,debit,outlook.com,ZIP_10532,US,0
TX_0011452,2026-01-06T15:22:01.796164+00:00,191.13,C_2737,CARD_2737_A,DEV_2737_A,M_0089,192.168.20.238,W,discover,debit,gmail.com,ZIP_10337,US,0
TX_0011453,2026-01-06T15:22:42.631792+00:00,511.13,C_7743,CARD_7743_A,DEV_7743_B,M_0358,192.168.40.244,S,visa,credit,yahoo.com,ZIP_10543,US,0
TX_0011454,2026-01-06T15:23:47.595282+00:00,70.44,C_3691,CARD_3691_A,DEV_3691_A,M_0601,192.168.24.192,R,mastercard,debit,yahoo.com,ZIP_10091,US,0
TX_0011455,2026-01-06T15:24:43.521611+00:00,104.37,C_6728,CARD_6728_A,DEV_6728_A,M_0118,192.168.36.229,H,visa,credit,yahoo.com,ZIP_10128,US,0
TX_0011456,2026-01-06T15:24:55.235114+00:00,41.92,C_7280,CARD_7280_A,DEV_7280_A,M_0793,192.168.39.31,H,visa,debit,outlook.com,ZIP_10080,US,0
TX_0011457,2026-01-06T15:24:58.492116+00:00,2471.01,C_1872,CARD_1872_A,DEV_1872_A,M_0997,192.168.17.123,W,mastercard,credit,outlook.com,ZIP_10072,US,0
TX_0011458,2026-01-06T15:27:33.180558+00:00,79.53,C_6916,CARD_6916_A,DEV_6916_A,M_0928,192.168.37.167,S,discover,debit,hotmail.com,ZIP_10316,US,0
